3.0564e-06,5.8338e-06,1.1988e-05,5.2127e-06,2.697e-06,8.2518e-12,2.7658e-06,1.8044e-12,8.6718e-05,1.0976e-12,9.0192e-05,1.0384e-12,1.0329e-12,8.8694e-13,1.3505e-05,4.811e-05,3.746e-06,5.5727e-12,2.1847e-06,2.8523e-07,3.3931e-06,1.3157e-06,1.7274e-06,6.3647e-07,2.3551e-06,2.1926e-06,5.4222e-07,1.2552e-06,1.072e-06,1.1533e-06,4.8395e-12,5.0033e-07,3.191e-12,2.9088e-06,1.4837e-06,7.7118e-08,2.5559e-06,3.0815e-12,1.0603e-06,4.9078e-12,2.964e-06,4.067e-07,3.1598e-06,6.3542e-06,1.4249e-06,4.2773e-06,1.6261e-06,1.1169e-11,2.878e-07,3.8624e-06,2.422e-06,4.9526e-06,1.5515e-12,1.9347e-06,4.1279e-11,8.9713e-07,8.6945e-06,1.0332e-06,6.7384e-06,2.1458e-06,6.8618e-07,4.473e-07,1.4199e-11,1.22e-11,3.2927e-06
9.3192e-12,4.0812e-09,3.1912e-12,1.5451e-12,8.7637e-13,1.5439e-12,1.2883e-12,9.0164e-07,1.206e-05,7.373e-07,1.0384e-12,1.5303e-05,3.0443e-13,5.8156e-13,3.8867e-06,3.5689e-06,2.3132e-07,4.9121e-08,7.6712e-11,1.6406e-07,1.9554e-12,4.3421e-07,1.0318e-12,7.5039e-08,2.0042e-06,1.1116e-12,4.2523e-08,5.2954e-13,5.332e-13,3.5581e-07,1.9841e-06,1.028e-06,2.0823e-06,4.9103e-07,1.9776e-13,4.5389e-06,5.6772e-13,1.9959e-06,2.2293e-13,1.7953e-06,2.1316e-08,8.3105e-08,2.0384e-06,1.5721e-12,1.8157e-06,4.3532e-12,2.091e-13,4.261e-06,4.0769e-07,3.4844e-08,1.2097e-12,2.9883e-06,1.0381e-06,9.8679e-13,3.8739e-07,2.0893e-06,2.3195e-07,1.9246e-06,5.1748e-06,6.3621e-07,8.9491e-07,3.2308e-13,4.8371e-07,5.8476e-07,3.2047e-12
1.7305e-11,4.9435e-07,5.781e-06,3.9829e-06,3.6376e-12,1.2285e-05,1.2037e-05,2.9531e-05,0.00010803,1.1832e-05,1.0329e-12,3.0443e-13,0.0001509,2.0698e-05,8.4265e-05,2.8718e-05,2.1391e-06,7.1147e-12,1.2073e-07,3.8225e-12,1.5526e-06,9.0821e-07,1.5051e-06,6.2832e-07,5.4176e-07,5.6004e-12,1.4823e-06,2.1815e-07,3.6758e-07,6.4638e-12,3.1768e-07,2.0742e-06,2.0208e-11,1.2653e-06,3.3197e-12,5.97e-07,2.5569e-06,5.3102e-06,1.4017e-06,6.2507e-06,4.46e-06,3.9933e-06,1.4588e-06,5.7401e-06,2.6142e-11,3.5256e-06,2.0298e-12,2.8435e-07,1.3257e-06,4.5405e-06,2.2959e-06,1.5347e-05,4.9957e-12,2.3797e-06,5.9131e-12,3.5815e-06,3.3926e-06,1.2959e-06,1.9036e-06,1.9203e-06,2.0299e-11,1.3765e-12,4.1566e-12,4.6036e-12,1.8481e-06
3.4928e-13,3.3824e-13,4.1055e-13,3.0935e-13,3.3398e-13,2.4837e-13,6.269e-13,2.4124e-13,5.2226e-06,1.5789e-13,8.8694e-13,5.8156e-13,2.0698e-05,4.0644e-05,8.6994e-13,4.2826e-06,7.2727e-07,4.055e-12,4.2271e-12,5.6361e-07,7.7942e-07,2.1842e-07,3.6411e-07,1.5959e-11,5.973e-12,6.7844e-12,2.9612e-06,1.1541e-08,1.5343e-11,4.1e-12,1.9073e-12,5.7229e-12,3.0481e-12,3.767e-12,1.8702e-12,1.1965e-12,1.4833e-06,8.7873e-07,1.0733e-06,2.3708e-06,1.3903e-06,9.6297e-07,8.8094e-12,1.0408e-06,9.2226e-13,5.1793e-12,2.2097e-12,1.3484e-12,2.5012e-07,5.666e-07,7.6982e-07,3.7121e-06,6.2615e-12,8.7137e-07,5.9327e-07,7.5346e-12,1.0461e-06,8.4257e-07,5.1084e-13,5.4489e-07,6.7664e-07,2.183e-12,5.406e-07,4.7834e-07,6.0326e-07
7.7734e-07,2.693e-07,5.8405e-11,5.1399e-12,1.1899e-06,7.6073e-13,1.576e-05,2.678e-13,6.5178e-06,3.1613e-13,1.3505e-05,3.8867e-06,8.4265e-05,8.6994e-13,0.00016443,3.3615e-05,9.1829e-07,3.5555e-12,3.7654e-12,2.97e-11,2.6279e-07,6.4751e-12,3.5807e-12,4.8668e-12,7.6017e-07,1.8053e-12,1.798e-11,7.2153e-12,6.2697e-12,1.638e-11,2.2369e-06,2.4126e-06,1.2411e-06,2.6726e-06,4.191e-12,2.6515e-11,1.1856e-06,3.6956e-06,1.6283e-11,2.9133e-06,2.2417e-06,3.1688e-06,1.468e-06,1.9719e-06,3.629e-12,6.6187e-12,7.4228e-12,6.7898e-12,1.3579e-06,7.8817e-07,2.0274e-06,5.4809e-06,4.5997e-07,2.5135e-11,3.0698e-11,3.5376e-06,1.9731e-06,1.5814e-06,7.1381e-07,3.0919e-06,1.0107e-06,8.7717e-12,3.8841e-11,5.7612e-11,1.7692e-11
7.48e-13,6.7629e-13,5.4787e-13,7.0917e-13,6.8439e-13,1.344e-12,1.0684e-12,1.0211e-05,6.6463e-13,2.789e-06,4.811e-05,3.5689e-06,2.8718e-05,4.2826e-06,3.3615e-05,9.4507e-05,1.9716e-06,1.059e-06,1.9063e-06,2.0747e-06,1.6941e-06,2.5404e-11,1.5722e-06,2.8518e-07,3.02e-06,1.0018e-06,1.0017e-06,1.0378e-06,1.1795e-06,1.9349e-06,2.2269e-12,6.0938e-12,2.7894e-12,2.0578e-12,2.2962e-06,9.7317e-12,2.249e-12,2.8552e-06,2.5299e-12,9.0226e-07,8.1805e-07,1.412e-11,1.6701e-06,4.2556e-06,5.0523e-12,2.1063e-06,1.9911e-06,9.1849e-12,2.3746e-12,3.1122e-06,4.0984e-12,4.6366e-06,1.1668e-06,6.4692e-07,1.5765e-06,1.4275e-06,3.6198e-06,3.5776e-06,8.581e-13,2.1697e-06,2.4224e-06,1.0888e-06,1.9535e-06,2.1591e-06,3.0789e-08
2.6937e-06,2.5177e-06,2.8957e-06,2.4783e-06,2.5423e-06,2.043e-06,2.8731e-06,6.64e-07,1.2056e-06,2.5441e-07,3.746e-06,2.3132e-07,2.1391e-06,7.2727e-07,9.1829e-07,1.9716e-06,1.6737e-05,1.263e-13,6.4212e-14,1.994e-06,5.1944e-14,8.2115e-14,5.238e-14,1.049e-12,1.061e-06,2.2491e-06,8.7898e-07,4.4511e-12,3.9771e-12,2.5416e-06,6.2951e-12,2.7704e-06,2.4523e-07,1.3043e-06,7.6076e-14,3.3235e-13,2.833e-07,7.0508e-07,2.2465e-07,2.3256e-06,4.4956e-12,1.3426e-06,3.8697e-12,2.8018e-06,2.2226e-07,1.6113e-06,7.511e-14,3.713e-13,9.6719e-13,1.4964e-06,7.2199e-13,2.3628e-06,3.0909e-13,3.6805e-07,1.1676e-06,1.0299e-12,3.0374e-06,3.7783e-07,2.8103e-06,3.6025e-07,5.7339e-07,2.7595e-07,1.2106e-06,1.311e-06,1.4172e-06
5.8793e-12,4.4556e-12,3.3473e-12,2.6431e-12,3.0626e-12,1.8382e-12,7.0844e-12,1.3659e-12,6.3226e-08,1.1357e-12,5.5727e-12,4.9121e-08,7.1147e-12,4.055e-12,3.5555e-12,1.059e-06,1.263e-13,2.4051e-05,7.6177e-14,8.4139e-14,1.3408e-13,1.1399e-13,1.0759e-13,1.4461e-13,1.2012e-13,5.9076e-13,2.0331e-12,3.0064e-13,2.9691e-13,1.3198e-06,1.8788e-12,2.0528e-12,4.4e-12,2.3355e-12,2.0516e-13,3.2166e-13,4.0493e-07,9.0368e-07,1.2196e-12,9.7151e-12,5.0253e-07,7.8024e-07,5.1644e-12,1.2152e-12,3.7963e-07,4.6164e-07,2.038e-13,3.3299e-13,2.7453e-07,6.4933e-07,9.0723e-13,1.1121e-10,7.1696e-07,3.4072e-07,1.1798e-13,5.5581e-12,1.6917e-06,8.5579e-06,2.1242e-12,4.5152e-13,5.2475e-06,8.5939e-14,1.0206e-13,1.1228e-13,1.7582e-07
1.3721e-10,6.3548e-11,1.4823e-11,5.1736e-12,5.4388e-12,2.4014e-12,2.4635e-11,1.7806e-12,2.6409e-06,1.4168e-12,2.1847e-06,7.6712e-11,1.2073e-07,4.2271e-12,3.7654e-12,1.9063e-06,6.4212e-14,7.6177e-14,1.9429e-05,1.3388e-13,7.1914e-14,7.4581e-14,6.0214e-14,1.0739e-13,1.2692e-13,7.0534e-13,9.7642e-13,2.9145e-13,2.8897e-13,1.4004e-06,1.015e-07,1.6869e-06,1.4326e-07,3.2925e-07,8.1387e-14,1.9634e-13,2.6623e-07,1.8008e-12,3.8799e-07,1.2464e-07,2.7291e-12,1.2081e-12,7.1994e-07,1.2048e-06,4.7007e-07,1.0946e-06,8.0025e-14,2.0152e-13,1.1801e-12,3.2336e-12,8.031e-13,2.7305e-12,6.2339e-13,9.0909e-13,1.8704e-13,1.5699e-12,5.8322e-07,4.298e-06,3.7249e-12,7.0027e-13,2.6635e-06,7.3781e-14,1.5797e-13,1.7181e-13,6.6304e-07
1.2908e-06,1.0935e-06,1.1498e-06,1.0573e-06,1.1952e-06,7.228e-07,1.2146e-06,2.7267e-11,2.1471e-06,2.0756e-07,2.8523e-07,1.6406e-07,3.8225e-12,5.6361e-07,2.97e-11,2.0747e-06,1.994e-06,8.4139e-14,1.3388e-13,2.4585e-05,1.0859e-06,4.42e-13,6.9719e-11,3.0446e-13,8.9182e-14,6.5891e-13,2.419e-12,2.8657e-13,2.8512e-13,1.0368e-06,9.7263e-13,6.7981e-13,1.0246e-07,2.6465e-12,2.4749e-06,3.9905e-13,1.7099e-06,1.534e-06,1.2571e-12,3.792e-07,2.4139e-06,1.7943e-06,1.7507e-12,5.6983e-13,2.6435e-07,4.9696e-07,2.409e-06,3.6759e-13,8.5148e-07,6.6853e-12,9.4114e-13,2.5047e-12,3.5801e-06,1.1084e-06,1.0032e-13,1.4983e-12,2.4926e-06,7.7231e-06,9.6787e-07,3.771e-13,4.349e-06,8.433e-14,8.389e-14,9.1684e-14,3.9939e-07
3.0131e-06,2.7784e-06,3.1323e-06,2.7436e-06,2.8466e-06,2.1888e-06,3.1798e-06,4.2657e-07,4.7107e-07,2.679e-07,3.3931e-06,1.9554e-12,1.5526e-06,7.7942e-07,2.6279e-07,1.6941e-06,5.1944e-14,1.3408e-13,7.1914e-14,1.0859e-06,2.0134e-05,9.1834e-14,5.7799e-14,1.8423e-07,1.8366e-06,2.5766e-06,9.0712e-07,4.387e-12,4.1574e-12,3.3534e-06,2.0256e-12,2.6528e-06,4.7473e-10,1.3101e-06,8.2794e-14,3.3529e-13,3.3082e-07,1.1766e-06,1.4412e-07,3.3223e-06,8.3806e-12,1.4464e-06,6.7276e-12,3.0688e-06,3.4052e-07,1.7191e-06,8.2335e-14,3.6643e-13,1.3404e-12,1.7105e-06,6.7731e-13,2.8969e-06,4.2703e-13,4.1538e-07,8.406e-07,2.3693e-12,3.4744e-06,6.6279e-07,3.3473e-06,2.2402e-11,6.6044e-07,1.1062e-06,1.0668e-06,1.1994e-06,1.3995e-06
6.2009e-12,7.8983e-12,2.7079e-11,2.5326e-11,9.4178e-12,4.2455e-12,2.3835e-07,1.1549e-12,1.6114e-06,5.5118e-13,1.3157e-06,4.3421e-07,9.0821e-07,2.1842e-07,6.4751e-12,2.5404e-11,8.2115e-14,1.1399e-13,7.4581e-14,4.42e-13,9.1834e-14,1.4836e-05,5.2902e-14,3.6496e-14,3.3521e-06,3.2822e-13,7.728e-13,3.7509e-13,3.6919e-13,1.3357e-11,2.8125e-12,6.5928e-11,5.3551e-13,5.6406e-13,8.6655e-14,3.1461e-13,8.3153e-07,4.634e-13,1.3752e-06,6.7039e-13,9.1311e-07,3.742e-13,1.6425e-06,4.2011e-07,5.0895e-07,8.5298e-08,8.7674e-14,3.611e-13,2.4212e-07,8.9301e-12,1.3126e-06,8.3353e-07,6.1464e-07,1.2313e-12,4.6382e-13,2.3603e-12,2.0029e-12,4.0352e-06,2.0875e-07,1.5713e-12,3.177e-06,9.5424e-14,4.9587e-13,5.3317e-13,3.0361e-12
8.4891e-07,8.1937e-07,8.7277e-07,6.3722e-07,6.2227e-07,2.1658e-07,6.1052e-07,2.0523e-12,2.0454e-06,1.3976e-12,1.7274e-06,1.0318e-12,1.5051e-06,3.6411e-07,3.5807e-12,1.5722e-06,5.238e-14,1.0759e-13,6.0214e-14,6.9719e-11,5.7799e-14,5.2902e-14,1.5706e-05,5.8504e-14,4.9707e-06,9.4535e-13,1.2081e-12,4.8412e-13,4.7374e-13,1.0679e-06,1.8207e-12,1.3472e-06,1.13e-12,1.8901e-12,6.9872e-14,3.4554e-13,6.6921e-12,6.8174e-13,4.9925e-07,4.4036e-12,1.043e-12,5.2136e-13,7.3981e-07,2.1798e-06,9.4461e-11,1.1099e-07,6.9875e-14,4.0337e-13,1.3687e-12,1.6918e-07,8.1584e-08,2.1043e-06,3.5968e-13,6.55e-13,2.2544e-12,4.3131e-13,9.7016e-07,2.2508e-06,7.6912e-07,3.4431e-12,1.5358e-06,1.2781e-13,6.2582e-12,5.8294e-12,7.9698e-07
1.2715e-11,5.2887e-08,4.2094e-07,2.6428e-07,1.0049e-07,1.3231e-07,1.2006e-07,1.1133e-12,1.6747e-06,5.2762e-13,6.3647e-07,7.5039e-08,6.2832e-07,1.5959e-11,4.8668e-12,2.8518e-07,1.049e-12,1.4461e-13,1.0739e-13,3.0446e-13,1.8423e-07,3.6496e-14,5.8504e-14,7.8369e-06,3.4799e-06,1.3655e-13,4.7345e-13,4.9461e-13,4.8416e-13,2.1405e-13,6.4836e-08,4.1659e-13,4.6275e-13,2.3511e-13,1.3311e-13,1.124e-12,6.3026e-07,2.1567e-13,1.1054e-06,2.0599e-13,9.9878e-07,1.8403e-13,1.3402e-06,7.1528e-13,4.1335e-07,7.992e-13,1.3376e-13,1.6475e-12,7.254e-07,6.4852e-13,2.0207e-06,2.0556e-07,1.1452e-06,4.9863e-13,3.3988e-13,2.7253e-13,1.3902e-12,3.1596e-06,8.5661e-07,1.4589e-12,2.0052e-06,5.4136e-14,3.1497e-13,3.2374e-13,2.2039e-12
3.4746e-11,4.2165e-11,1.0012e-08,8.8749e-12,9.7835e-12,3.8453e-12,1.2875e-07,2.676e-07,5.7249e-06,3.3399e-07,2.3551e-06,2.0042e-06,5.4176e-07,5.973e-12,7.6017e-07,3.02e-06,1.061e-06,1.2012e-13,1.2692e-13,8.9182e-14,1.8366e-06,3.3521e-06,4.9707e-06,3.4799e-06,2.3225e-05,1.128e-12,2.4024e-12,3.6713e-13,3.6174e-13,9.1948e-07,1.3315e-06,9.2253e-07,1.7553e-06,1.5595e-06,1.6019e-12,2.6015e-13,1.4324e-06,1.8725e-06,9.602e-07,7.0312e-07,1.4223e-06,2.4304e-06,1.5528e-06,9.4808e-13,1.3913e-06,1.4445e-06,1.1681e-12,2.377e-13,3.1069e-07,1.1146e-12,1.5365e-12,5.6392e-13,1.7837e-06,1.2994e-07,1.3372e-13,1.6926e-06,4.2668e-07,7.9306e-06,1.391e-11,5.9932e-13,5.0756e-06,9.016e-14,1.0439e-13,1.134e-13,1.0569e-06
1.4417e-06,1.5338e-06,1.3817e-06,9.7022e-07,8.3706e-07,1.3943e-07,1.1402e-06,1.6824e-12,1.1817e-06,3.4321e-12,2.1926e-06,1.1116e-12,5.6004e-12,6.7844e-12,1.8053e-12,1.0018e-06,2.2491e-06,5.9076e-13,7.0534e-13,6.5891e-13,2.5766e-06,3.2822e-13,9.4535e-13,1.3655e-13,1.128e-12,1.9741e-05,2.3159e-13,1.2336e-13,1.2386e-13,4.202e-13,4.3189e-12,1.1732e-12,1.1069e-12,7.0357e-12,1.5745e-11,1.5991e-06,5.792e-07,5.3059e-07,1.201e-06,1.6463e-12,1.2227e-06,1.1073e-06,1.5928e-06,2.7558e-07,1.1978e-06,5.6768e-07,1.7325e-11,2.1886e-06,8.3083e-07,5.667e-07,2.8621e-06,2.6079e-07,5.4473e-07,8.7036e-07,8.1651e-13,1.6728e-06,1.3539e-06,3.6654e-12,1.0566e-06,2.9635e-12,5.0382e-12,1.6447e-13,6.6444e-13,7.294e-13,5.1403e-12
1.8149e-12,1.942e-12,2.6285e-12,1.8372e-12,1.6276e-12,2.443e-12,1.4301e-12,1.0894e-11,2.1747e-06,1.1246e-07,5.4222e-07,4.2523e-08,1.4823e-06,2.9612e-06,1.798e-11,1.0017e-06,8.7898e-07,2.0331e-12,9.7642e-13,2.419e-12,9.0712e-07,7.728e-13,1.2081e-12,4.7345e-13,2.4024e-12,2.3159e-13,5.4829e-05,3.388e-13,3.511e-13,9.6987e-13,6.0729e-07,2.8398e-12,1.7529e-07,6.0339e-07,8.3004e-13,9.8922e-13,2.1467e-07,6.2311e-08,1.0864e-06,4.1987e-07,7.1649e-07,1.2077e-06,3.973e-07,1.2745e-07,1.6634e-12,2.3886e-12,8.2456e-13,1.077e-12,7.6078e-07,8.3284e-07,2.459e-06,4.7735e-12,9.7771e-07,8.9458e-07,2.6873e-12,2.1041e-06,6.8117e-12,8.8895e-07,2.3362e-12,2.9452e-12,1.2508e-06,4.5278e-13,2.4428e-12,2.7866e-12,5.6326e-07
